"","countyfp","population","latitude","longitude","geo.display.label","median_house_value","total_units","median_rooms","mean_household_size_owners","mean_household_size_renters","built_2005_or_later","built_2000_to_2004","built_1990s","built_1980s","built_1970s","built_1960s","built_1950s","built_1940s","bedrooms_0","bedrooms_1","bedrooms_2","bedrooms_3","bedrooms_4","owners","renters","median_household_income","mean_household_income","vacant_ratio"
"5434","73",3094,32.816377,-117.231967,"Census Tract 83.01, San Diego County, California",882800,1330,6.8,2.45,1.56,2.6,0,0,6.5,41.1,42.9,6.2,0,0,4.7,9.2,41.4,32,83.3,16.7,93405,127351,0.0984962406015038
"5435","73",10482,32.874815,-117.23295,"Census Tract 83.05, San Diego County, California",426800,828,4.1,1.52,2.71,0.5,1,9.5,17.9,43.5,20.4,6.4,0.5,0,1.7,86.2,4.1,8,14,86,42348,47001,0.0265700483091787
"5436","73",2997,32.846649,-117.225516,"Census Tract 83.06, San Diego County, California",695500,1203,6.9,2.42,3.5,0,0,0,2.5,28.7,63.6,4.2,0,0,0.7,1.1,34.4,57.9,90.4,9.6,109922,129756,0.0149625935162095
"5437","73",3794,32.852453,-117.211435,"Census Tract 83.07, San Diego County, California",634900,1587,6.3,2.37,2.21,0,1.4,0.8,10.6,17.8,67.3,1.5,0,1.9,8.8,11.3,34.7,31.7,80.4,19.6,90884,130376,0.00378071833648393
"5438","73",5775,32.959795,-117.234383,"Census Tract 83.27, San Diego County, California",750200,2440,5.3,2.5,2.2,0,10.9,24.4,60.8,3,0.5,0,0,0,2.6,38.9,25.9,28.4,72.9,27.1,104004,132246,0.0848360655737705
"5439","73",6347,32.94514,-117.233351,"Census Tract 83.29, San Diego County, California",448500,3316,4.3,1.78,2.38,8.7,17.2,44.8,23.7,3.1,0.6,0.5,0,0,16.3,59.8,19.7,3.9,49.6,50.4,86803,93216,0.0705669481302774
"5440","73",5668,32.951474,-117.222638,"Census Tract 83.30, San Diego County, California",817800,2109,6,2.74,2.55,0,0.6,38.1,56.4,3.1,0.5,0,0,0,9.4,17.8,35.5,29,64,36,106361,129703,0.0279753437648174
"5441","73",2466,32.942603,-117.224834,"Census Tract 83.31, San Diego County, California",730700,901,6.5,2.89,3.05,2.6,1.6,24.8,71.1,0,0,0,0,0,0,12.4,47.7,35.3,88.6,11.4,134306,155900,0.0244173140954495
"5442","73",13748,32.924696,-117.216739,"Census Tract 83.33, San Diego County, California",997000,4685,6.3,3.47,2.34,8,58.8,28.5,3.3,0.9,0,0.2,0.2,0,12.9,23.9,15.1,26.9,59.2,40.8,144058,178736,0.0840981856990395
"5443","73",10541,32.967961,-117.145569,"Census Tract 83.35, San Diego County, California",684900,3321,6.9,3.25,3.48,5.3,49.8,10.8,32.3,1.5,0.3,0,0,0,2.9,6.4,30.2,39,81.1,18.9,137262,148383,0.0177657332128877
"5444","73",2332,32.968115,-117.133551,"Census Tract 83.36, San Diego County, California",606100,749,7.2,3.16,1.93,0,2.3,3.3,67.3,26,0.7,0,0,0,0,0,35.5,59.3,96.4,3.6,145694,145428,0
"5445","73",4316,32.958254,-117.135458,"Census Tract 83.37, San Diego County, California",573400,1343,7.5,3.04,4.65,0.9,0,3.1,26.1,63.3,2.5,1.5,0,0.7,0,3.1,29.6,45.1,83.9,16.1,109659,127019,0
"5446","73",1853,32.885253,-117.214778,"Census Tract 83.39, San Diego County, California",410100,871,4,2.31,2.43,0,8,8.7,15,59.8,3.9,0.8,2.6,12.1,26.2,24.6,35.5,1.7,23.6,76.4,68295,75107,0.0918484500574053
"5447","73",8988,32.868324,-117.202987,"Census Tract 83.40, San Diego County, California",607500,4768,3.9,1.95,2.21,14.7,12.4,39.1,23.4,9.3,1,0,0,1.5,35.4,47.7,11.9,3.4,23.4,76.6,82468,107015,0.101510067114094
"5448","73",7614,32.869883,-117.218477,"Census Tract 83.41, San Diego County, California",377300,3997,3.6,1.58,2.14,9.4,29.6,29.9,22.1,7.2,1.5,0,0.4,2.4,41.2,49.5,6.9,0,19.9,80.1,70222,85978,0.115336502376783
"5449","73",4587,32.862913,-117.216383,"Census Tract 83.43, San Diego County, California",359800,2003,3.8,1.83,2.64,2.7,8.8,7.1,19.1,52.6,5.3,0.5,2.9,0,32.7,35.2,24.8,6.9,17.7,82.3,52656,63189,0.0429355966050924
"5450","73",3462,32.857304,-117.196345,"Census Tract 83.44, San Diego County, California",640900,1280,6.2,2.94,3.36,0,0,0,2.7,59.5,31.7,0.7,0,0,0.4,9.4,51.3,32,71.3,28.7,104000,120793,0.0375
"5451","73",3254,32.85064,-117.194837,"Census Tract 83.45, San Diego County, California",607500,1612,5.2,2.43,2.12,2.9,0,0.8,11.8,23.9,51.1,7.1,2.4,2,15.3,25.4,30.9,23.8,57.6,42.4,74388,96496,0.0428039702233251
"5452","73",4615,32.920318,-117.176988,"Census Tract 83.46, San Diego County, California",612400,1597,6.6,3.3,4.12,0,2.6,73.6,20.6,3.2,0,0,0,0,0,16.7,23.3,45.5,83.7,16.3,128500,144709,0.0256731371321227
"5453","73",6358,32.925241,-117.154127,"Census Tract 83.47, San Diego County, California",445100,2006,6,2.97,4.14,0,2.5,17.7,25,49,4.8,0.5,0,0,0,18.1,29.2,47.9,68.7,31.3,99352,99289,0
"5454","73",5259,32.913891,-117.162815,"Census Tract 83.48, San Diego County, California",435100,1843,5.3,2.78,3.49,0,1.1,28.8,37.9,24.4,6.3,0,0,0,9,25.8,30.6,34.3,69.8,30.2,86037,91294,0.0716223548562127
"5455","73",3514,32.917523,-117.148605,"Census Tract 83.49, San Diego County, California",425600,1049,5.5,3.81,2.73,0,0,9.4,9.6,70.6,9.2,1,0,0,6.2,7.3,56.1,24.6,68.9,31.1,83641,91843,0.0629170638703527
"5456","73",6493,32.904108,-117.161859,"Census Tract 83.50, San Diego County, California",448800,2232,5,3.35,3,0.4,0,16.1,66.6,14.8,1.5,0.6,0,7.6,7.3,28.4,28.4,26.5,54.6,45.4,95298,103548,0.0600358422939068
"5457","73",4261,32.90641,-117.150232,"Census Tract 83.51, San Diego County, California",384300,1401,5.3,3.4,3.2,0,0,2.6,35.6,54.5,5.7,1.6,0,0,7.7,23.5,41.5,20.5,55.8,44.2,78683,86753,0.052819414703783
"5458","73",3517,32.926962,-117.138607,"Census Tract 83.52, San Diego County, California",380000,1146,4.9,3.26,3.3,0,0,0,11.8,83.9,2.3,0,2,0,17.1,28.1,26.4,26.4,54.4,45.6,79091,84310,0.0174520069808028
"5459","73",5048,32.932165,-117.132743,"Census Tract 83.53, San Diego County, California",448500,1606,6,3.28,3.16,0,0.8,8.5,7.6,80.4,2.1,0.6,0,0,0,11.9,46.7,32.1,75.3,24.7,91920,100207,0.0180572851805729
"5460","73",5972,32.933111,-117.119973,"Census Tract 83.54, San Diego County, California",495300,2137,5.1,3.17,2.9,0,16.3,62.2,19.1,2.3,0,0,0,0,5.2,37.5,24.9,28.7,48.5,51.5,101372,110025,0.0767430978006551
"5461","73",3365,32.922021,-117.127565,"Census Tract 83.55, San Diego County, California",473700,972,6.3,4.32,4.35,0,5.7,40.2,7.8,39,7.3,0,0,0,0,8.2,33.2,38.2,73.1,26.9,107339,123860,0
"5462","73",3629,32.921007,-117.13965,"Census Tract 83.56, San Diego County, California",326700,1411,4.3,2.77,2.42,0,2.9,2.3,44.2,45.5,3.8,0.7,0.7,0,24,38.8,20.3,13.3,63.2,36.8,65583,76271,0.0198440822111977
"5463","73",4345,32.916602,-117.135444,"Census Tract 83.57, San Diego County, California",333700,1559,4.6,3.13,3.4,1.7,1,21.4,28.7,42.7,3.3,0,0,1,8.1,41.8,32.2,15.1,55,45,67629,80354,0.0346375881975625
"5464","73",6554,32.909399,-117.133703,"Census Tract 83.58, San Diego County, California",313200,2235,5,3.24,3.07,1.4,0.6,5.7,20,60.9,8.7,2,0,0.4,17,26.5,29.6,21,52,48,66500,78313,0.0496644295302013
"5465","73",3975,32.907396,-117.120657,"Census Tract 83.59, San Diego County, California",116000,1810,3.5,1.62,2.23,0.2,14.6,23.6,24.1,35.4,0.9,0.5,0,3.6,43.5,48.5,3.8,0.6,15.5,84.5,59573,64235,0.100552486187845
"5466","73",5857,32.902709,-117.131755,"Census Tract 83.60, San Diego County, California",312300,2217,4.5,2.82,3.22,0,3.2,9.8,21.9,61.4,1.1,2.1,0,4.6,15.5,38,22.9,18.6,58.6,41.4,79300,88904,0.0401443391971132
"5467","73",2642,32.86699,-117.235272,"Census Tract 83.61, San Diego County, California",389400,1524,3.8,1.79,2.24,0,6,15.2,25.5,49.9,0.9,0.7,0,3.8,33.5,50.1,8.7,3.9,24.1,75.9,35114,49765,0.110892388451444
"5468","73",3141,32.859016,-117.233283,"Census Tract 83.62, San Diego County, California",521000,1732,4.6,1.77,2.39,0.6,0,11.8,11,76.6,0,0,0,3,13.2,54.8,26.8,2.2,48.5,51.5,71074,88354,0.0871824480369515
"5469","73",4921,32.865644,-117.22286,"Census Tract 83.63, San Diego County, California",309600,2240,3.4,1.66,2.22,0,0.5,31.3,49.4,15.8,2.3,0.7,0,3.6,34.8,60.4,1.1,0,5.6,94.4,59000,58992,0.0776785714285714
"5470","73",4992,32.860298,-117.227566,"Census Tract 83.64, San Diego County, California",450000,2803,3.9,2.15,2.07,3.5,0.5,18.6,66.7,9.5,1.2,0,0,0,35.4,45.1,17.1,2.4,36.4,63.6,64879,82908,0.107741705315733
"5471","73",2979,32.94259,-117.144026,"Census Tract 83.65, San Diego County, California",706100,908,7.5,3.22,3.75,7.6,1,72.8,16.5,0,0,2.1,0,0,0,0.9,14.2,67.2,93.3,6.7,145556,143428,0
"5472","73",5881,32.947946,-117.146401,"Census Tract 83.66, San Diego County, California",638000,1797,6.9,3.34,3.43,0,6.7,44.2,42.3,4.9,1.1,0.8,0,0,0.6,2.7,26.9,53.9,86.7,13.3,136488,139550,0.0217028380634391
"5473","73",5271,32.831176,-117.221398,"Census Tract 85.01, San Diego County, California",462200,2247,5.2,2.42,3.02,0,1.6,0,10.4,27.5,11,48.8,0.7,0,4.8,26.9,50.3,16.1,65.5,34.5,78683,86521,0.011125945705385
"5474","73",6241,32.835544,-117.206249,"Census Tract 85.02, San Diego County, California",456000,2415,5.5,2.46,3.03,1.1,0,0.5,1.3,13.3,18.5,59.3,6,0,6.5,19.8,54,15.3,61.7,38.3,60391,72120,0.0157349896480331
"5475","73",6599,32.818635,-117.211423,"Census Tract 85.03, San Diego County, California",497500,2990,5.2,2.3,2.35,0.7,0.3,1.8,11.4,21.2,19,40.8,4.6,2.2,11.3,31.6,43.6,11,62.5,37.5,74201,84003,0.074247491638796
"5476","73",6021,32.823816,-117.195919,"Census Tract 85.04, San Diego County, California",488700,2395,5.4,2.45,2.71,0.3,1.2,4.8,3.5,10.8,21.5,57.6,0.4,2.7,5.8,28.2,40.1,21.2,68.4,31.6,57375,77954,0.0597077244258873
"5477","73",5605,32.838232,-117.184741,"Census Tract 85.05, San Diego County, California",442000,2204,5.6,2.8,2.74,0,0,0,4.9,13.1,39.9,40,2.2,5.3,4.1,16.9,50.5,21.5,64.8,35.2,65757,81994,0.0308529945553539
"5478","73",4042,32.831193,-117.186224,"Census Tract 85.06, San Diego County, California",423700,1559,5.8,2.75,2.85,0.4,0,0,5.9,21.5,33.9,36.3,2.1,1.5,8,17.5,45.7,24.5,64.6,35.4,68426,79898,0.0192431045542014
"5479","73",7627,32.825127,-117.174095,"Census Tract 85.07, San Diego County, California",467300,2884,5.2,2.74,2.54,2.9,1.7,12.6,5.9,27.7,37.7,9.3,2.3,1.6,14.1,24.8,32.4,25.6,57.4,42.6,58170,65291,0.0488904299583911
"5480","73",6647,32.815114,-117.173672,"Census Tract 85.09, San Diego County, California",432200,2790,5,2.51,2.45,0.5,0,3.3,17.8,30.1,40.4,6.9,0.5,0.9,11.5,29.9,33.3,21.6,55.7,44.3,60484,75325,0.0483870967741935
"5481","73",6626,32.808535,-117.160389,"Census Tract 85.10, San Diego County, California",376800,2899,4.4,2.52,2.58,0,0.5,3.8,19.4,26.7,21.5,25.3,2.3,2.6,25.7,27.3,32.1,11.2,49.6,50.4,52898,68619,0.0889962055881338
"5482","73",2633,32.827487,-117.148304,"Census Tract 85.11, San Diego County, California",315200,1353,4.6,2.34,1.97,29.9,29.6,12.2,1.6,5.3,18.2,1.6,0,0,19.8,48.9,30.1,1.2,57.7,42.3,77000,74576,0.0938654841093866
"5483","73",4193,32.810439,-117.186884,"Census Tract 85.12, San Diego County, California",467900,1686,6.1,2.32,4.17,0,0,0,5.4,19,32.9,38.7,3.6,0,0,5.9,59,27.2,86.3,13.7,78113,88399,0.031435349940688
"5484","73",2691,32.802858,-117.18219,"Census Tract 85.13, San Diego County, California",514900,1125,5.7,2.24,2.88,0,1,0.8,35.7,3.6,41.5,16.6,0.8,0,0,13.2,64.4,22.5,80.8,19.2,96477,97498,0
"5485","73",6864,32.789624,-117.175657,"Census Tract 86, San Diego County, California",278100,2027,4.7,3.17,3.91,1.2,0.5,5.3,9.4,20.5,13.5,27,20.2,6.1,9.8,39.8,33,10.7,40.8,59.2,46598,58262,0.0947212629501727
"5486","73",3361,32.797498,-117.162508,"Census Tract 87.01, San Diego County, California",369300,1289,4.4,2.64,2.54,1.3,2.4,7.8,12.3,45.8,20.4,8.1,0.7,8.1,32.4,12.5,37.3,9,14.6,85.4,52317,61785,0.0256012412723041
"5487","73",5206,32.792927,-117.155012,"Census Tract 87.02, San Diego County, California",386000,1815,4.4,2.47,2.61,0,1.2,0.9,14.3,28.7,37.3,16.5,1,0.9,14,43.9,27.5,12.6,42.7,57.3,64432,72213,0.0887052341597796
"5488","73",6188,32.783642,-117.165761,"Census Tract 88, San Diego County, California",398700,2008,4.6,2.54,3.59,0.5,0.5,2.4,13.7,18.8,25.6,26,9.6,2.8,12.3,35.2,38.9,9.2,37,63,48295,56084,0.0403386454183267
"5489","73",4805,32.772935,-117.172004,"Census Tract 89.01, San Diego County, California",335500,2386,4.1,2.03,2.23,1.9,0.4,6.5,32.7,35.3,6.5,5.3,11.4,3.1,25.9,50.5,14.1,5.5,47.5,52.5,54081,68964,0.0540653813914501
"5490","73",2221,32.763599,-117.180722,"Census Tract 89.02, San Diego County, California",337800,1499,3.8,1.62,1.94,14.5,5.9,2.1,48.6,26.6,2.3,0,0,5.1,31.1,43.6,19,1.3,63,37,63125,71269,0.134089392928619
"5491","73",3861,32.778645,-117.177477,"Census Tract 90, San Diego County, California",453100,1354,4.7,1.97,3.19,3.2,0,1.4,31.8,19.9,27.3,5.5,7.6,0,13.7,44.7,33.1,8.1,37,63,54141,81612,0.0258493353028065
"5492","73",5318,32.799111,-117.203189,"Census Tract 91.01, San Diego County, California",637600,2388,5.2,2.6,2.14,1.5,0,5.6,11.1,21.8,19.6,37.6,1.8,1,4.2,33.5,39.2,19.4,62.7,37.3,76750,102629,0.0389447236180905
"5493","73",3537,32.802176,-117.194851,"Census Tract 91.02, San Diego County, California",391500,1812,3.7,2.6,2.14,3.1,3.4,2.2,15.5,27.6,7.9,38.2,2.1,2.3,39.6,41.3,12.4,4.1,22.1,77.9,52060,53700,0.0524282560706402
"5494","73",3679,32.788119,-117.19605,"Census Tract 91.03, San Diego County, California",598100,1707,5.6,2.52,2.08,0,0.6,0,8.1,17.5,15.1,48.7,8,0,9,21.4,45.6,18.7,72.1,27.9,75776,91263,0.0720562390158172
"5495","73",2775,32.779975,-117.197156,"Census Tract 91.04, San Diego County, California",572300,1180,6.1,2.35,2.72,2.5,0,6.5,1,4.6,25.8,36.4,14.2,0,0.6,28.1,47.3,22.4,78.8,21.2,84099,109619,0.0211864406779661
"5496","73",3882,32.773347,-117.196368,"Census Tract 91.06, San Diego County, California",626700,1012,4.9,2.3,1.89,4.3,3.2,3.2,5.5,21.3,10.3,43.1,6.1,3.7,20.7,33.3,33.6,8.1,60.6,39.4,68654,90524,0.08300395256917
"5497","73",3688,32.767968,-117.188432,"Census Tract 91.07, San Diego County, California",371100,1957,4.3,1.81,2.05,6.9,7.1,5.6,23.1,40.9,9.7,3.7,3.1,0.8,15.1,59.2,23.4,1.5,34.8,65.2,50396,68049,0.055186509964231
"5498","73",5014,32.802071,-117.144908,"Census Tract 92.01, San Diego County, California",391900,1768,5.6,2.37,3.43,18.3,19.4,7.1,3.2,10.1,10.5,31,0.5,0,6.4,22.3,55.9,15.4,37.9,62.1,52083,63927,0.082579185520362
"5499","73",4428,32.788999,-117.141632,"Census Tract 92.02, San Diego County, California",463100,1856,5.7,2.34,1.98,8.9,27.1,1.4,2.2,4.7,20.1,35,0,0,5.4,20.4,51.3,18.4,69.9,30.1,83472,87825,0.0533405172413793
"5500","73",4164,32.802292,-117.133083,"Census Tract 93.01, San Diego County, California",384300,1810,4.8,2.43,3.21,0,0,1.4,16.2,31.5,16.6,33.1,1.2,4.1,13.3,25.7,42,13.8,56.2,43.8,63547,77938,0.074585635359116
"5501","73",7944,32.774553,-117.142017,"Census Tract 93.04, San Diego County, California",336700,4868,3.8,1.82,1.85,5.4,30.6,30,18.7,12.3,1.7,1.3,0,1.9,30.9,62.2,5,0,24.3,75.7,67025,81584,0.142358258011504
"5502","73",4488,32.789713,-117.128095,"Census Tract 93.05, San Diego County, California",455500,2195,4.8,2.54,1.75,3.5,34,22.3,1.1,4.3,3.7,31.1,0,2.6,18.8,34,32.2,7.5,52.2,47.8,82043,83451,0.0956719817767654
"5503","73",5589,32.800203,-117.121179,"Census Tract 93.06, San Diego County, California",482200,2546,5.1,2.44,2.29,1.1,28.1,30.9,2.9,11.2,3.4,21.2,1.2,0,7.9,34.8,40.1,13.7,55.8,44.2,83808,91258,0.0459544383346426
"5504","73",5028,32.888042,-117.128934,"Census Tract 94, San Diego County, California",875000,523,5.3,5.25,3.65,7.5,24.1,38.6,14.7,8.4,5.9,0,0,0,1.9,31,39.4,22.6,0.8,99.2,47708,53058,0.0803059273422562
"5505","73",3659,32.832099,-117.107506,"Census Tract 95.02, San Diego County, California",505700,1780,5.5,2.39,2.75,0,0,6.7,17.9,71.1,1.3,0.7,0,0,12.7,32.9,22.6,20.6,53,47,69141,84027,0.0146067415730337
"5506","73",5914,32.912657,-117.058352,"Census Tract 95.04, San Diego County, California",952000,1971,8.4,3.22,3.15,33.9,15,7,40.4,1.9,0,0,0.4,0,0.6,8.1,20.8,36.5,85.4,14.6,180833,205952,0.0512430238457636
"5507","73",6442,32.835413,-117.088519,"Census Tract 95.05, San Diego County, California",555400,2779,5.8,2.36,2.51,0.8,1.6,35,41.9,20,0.7,0,0,0,9.6,33.4,25.4,30.7,67.8,32.2,99032,107405,0.0356243252968694
"5508","73",4258,32.82483,-117.094188,"Census Tract 95.06, San Diego County, California",424000,1666,6,2.33,3.15,0.8,0.7,1.9,8.3,86.8,1.2,0,0.4,0.5,0.5,18.4,44.5,34,69,31,98547,102940,0.0348139255702281
"5509","73",3369,32.816716,-117.078046,"Census Tract 95.07, San Diego County, California",563600,1788,5.4,2.21,2.34,0,0.3,4.8,46,44.7,1.8,1.7,0.7,0,13.1,35.2,23.4,21.6,51.2,48.8,86033,106459,0.0296420581655481
"5510","73",4136,32.803571,-117.099445,"Census Tract 95.09, San Diego County, California",634100,2219,3.5,2.03,1.68,1.5,14.5,18.9,38.3,26.4,0.5,0,0,0,43.5,42.2,5.7,8.5,27,73,71411,82893,0.107255520504732
"5511","73",3775,32.797479,-117.086825,"Census Tract 96.02, San Diego County, California",407900,1751,5.2,2.2,2.17,1.1,3.8,2.7,4.9,21.8,23.4,40.7,1.5,1,13.8,26,48.3,10.1,76.2,23.8,60104,87061,0.0354083380925186
"5512","73",4533,32.785287,-117.109621,"Census Tract 96.03, San Diego County, California",227100,2781,3.5,1.55,2,0,1.2,4.7,18.6,67.6,4.6,3.2,0,0.9,46.2,41.2,10.1,1.6,41.1,58.9,56927,64708,0.113268608414239
"5513","73",3179,32.787412,-117.091028,"Census Tract 96.04, San Diego County, California",411300,1457,5,2.62,2.43,1.2,1,0.9,8.6,21.9,12.1,51.7,2.5,1.2,16.3,25.9,40.8,13.9,59.1,40.9,52232,67491,0.0679478380233356
"5514","73",3446,32.796649,-117.072875,"Census Tract 97.03, San Diego County, California",441700,1405,5.9,2.56,3.03,0,0.6,0,3.2,8.7,14.3,69.9,2.1,0,0.5,19.6,58.2,18.1,69.5,30.5,77083,88260,0.0284697508896797
"5515","73",5750,32.807115,-117.060814,"Census Tract 97.04, San Diego County, California",509700,2509,5.9,2.5,2.87,5.2,4.7,0.5,4.8,56.5,22.2,2.6,1.3,1.1,3.4,29.1,29.3,27.3,75.7,24.3,89805,105557,0.0761259465922678
"5516","73",3652,32.785349,-117.072883,"Census Tract 97.05, San Diego County, California",565500,1493,6.3,2.53,2.32,0.9,1.7,0,8.4,25.2,42.2,21.5,0,0,0,13.1,52.2,27.9,75.8,24.2,93388,100600,0.112525117213664
"5517","73",6996,32.791916,-117.052922,"Census Tract 97.06, San Diego County, California",639200,2991,6.9,2.38,2.82,0.9,0,1.9,7.5,31.9,44,11.6,1.1,0.6,2.6,13.8,34.8,34.8,84.8,15.2,100638,134278,0.0615178869943163
"5518","73",4894,32.798543,-117.032009,"Census Tract 98.01, San Diego County, California",482300,2319,5.6,2.27,1.87,1.7,6.3,3.6,12.1,22.9,47.1,5.8,0.5,0.6,14.3,21.5,39.4,21.5,66.9,33.1,71422,81379,0.0560586459680897
"5519","73",6101,32.79739,-117.013275,"Census Tract 98.02, San Diego County, California",413700,2487,5.3,2.5,2.95,0,1.1,1.8,3.1,28.7,36.3,25.4,1.2,2.9,10.3,16.4,53.4,16.2,60.3,39.7,57760,70180,0.0381986328910334
"5520","73",4773,32.80863,-117.013969,"Census Tract 98.04, San Diego County, California",441900,1857,6.6,2.5,3.27,0,0,0,9.8,14.8,67.5,6.9,0.5,0,0.8,8.4,44.7,36.3,88.2,11.8,69299,79735,0.0226171243941842
"5521","73",4715,32.811845,-117.040641,"Census Tract 98.05, San Diego County, California",458500,2059,5.9,2.48,2.9,0,0,1.2,25.9,58.4,13.1,0.5,0,2.4,5.1,24.8,28.1,36.3,71.2,28.8,82372,90843,0.0208839242350656
"5522","73",4097,32.585878,-117.054724,"Census Tract 100.01, San Diego County, California",336300,1153,5.8,3.77,3.58,0.8,2.9,5.7,25.7,30.5,26.1,5.1,2.4,4.9,5.3,10.1,42.3,29.3,71.3,28.7,78845,85124,0.102341717259324
"5523","73",5906,32.579155,-117.044543,"Census Tract 100.03, San Diego County, California",332400,1517,6.2,4.04,4.94,0,0,0,13.2,45.6,37.8,2.8,0,0,0.7,2.1,38.4,50.2,76.9,23.1,60602,70511,0.123269611074489
"5524","73",4679,32.57133,-117.053605,"Census Tract 100.04, San Diego County, California",261600,1119,6.1,4.18,5.12,0,1.2,0,3.1,45.8,38.1,9.8,0,0,0,5.9,39.8,45.3,92.8,7.2,57396,72450,0.066130473637176
"5525","73",7366,32.564361,-117.050357,"Census Tract 100.05, San Diego County, California",305400,1978,5,4.68,3.07,4.1,0.9,5.1,8.5,59.7,19.6,0.5,0.3,16.6,7.1,11.5,37.2,22.3,38.2,61.8,33345,47055,0.0151668351870576
"5526","73",6693,32.548144,-117.048133,"Census Tract 100.09, San Diego County, California",326100,1645,4.4,4.79,3.57,2.2,13.7,15.1,24.6,18.9,12.5,11.5,0,22.1,7.9,21.9,20.1,24.7,39.5,60.5,44764,58056,0.0638297872340425
"5527","73",5510,32.577713,-117.061926,"Census Tract 100.10, San Diego County, California",202000,1757,4.4,3.46,2.97,2.8,3.9,5,21.3,54.6,11.4,0,0,24,6.8,33.2,24.2,11.1,57.6,42.4,39190,50760,0.0347182697780307
"5528","73",3633,32.58023,-117.055477,"Census Tract 100.11, San Diego County, California",375500,959,5.7,4.02,4.39,0,0,5.9,3.6,48.1,33.2,8.6,0,12.2,4.6,5.7,37.6,31.2,71.9,28.1,67755,69199,0.0948905109489051
"5529","73",4581,32.55995,-117.058201,"Census Tract 100.12, San Diego County, California",252900,1275,3.6,3.66,3.49,1.9,0.7,9.3,31.3,45.4,5.3,5.6,0.5,30.5,15.1,22.5,20.9,10.4,34.4,65.6,42675,51925,0.0494117647058823
"5530","73",5484,32.555956,-117.04829,"Census Tract 100.13, San Diego County, California",221200,1523,3.5,3.09,3.72,2.2,0,10.4,15.9,24.7,20.3,13.7,4.5,20.3,25.7,40.4,8.1,3.1,6,94,28270,32846,0.0682862770847013
"5531","73",17679,32.58031,-116.998563,"Census Tract 100.14, San Diego County, California",391400,3682,5.8,3.78,3,11.7,76.8,10.7,0.7,0,0,0,0,8.4,4.9,18.8,17.7,32.3,67.4,32.6,83017,86795,0.0312330255296035
"5532","73",2803,32.561407,-117.030786,"Census Tract 100.15, San Diego County, California",432400,655,6,4.92,4.23,9.5,39.5,11.3,6.6,12.5,9.8,6.6,2,6.3,8.7,10.2,16.2,36.6,69.9,30.1,67132,72241,0.141984732824427
"5533","73",5569,32.582213,-117.098262,"Census Tract 101.03, San Diego County, California",173000,1788,4.2,3.58,3.6,4.1,2.7,4.4,10.7,33.8,15.9,18.6,6.8,11.7,22.7,28.5,25.9,10.1,43.6,56.4,39976,47203,0.0246085011185682
"5534","73",3217,32.570185,-117.097332,"Census Tract 101.04, San Diego County, California",350000,1093,6,3.22,3.41,0,0,1.6,1.3,37.3,33.7,16.1,7.1,0,4.5,8.4,53.3,30.2,75.6,24.4,56128,68683,0.0475754803293687
"5535","73",5200,32.571855,-117.073725,"Census Tract 101.06, San Diego County, California",201600,1575,4.5,3.26,3.33,2.5,7.2,7.7,9.3,54,13.4,2.2,2.7,18.9,1,32.3,40.9,6.9,51.5,48.5,34135,42380,0.0241269841269841
"5536","73",6498,32.581192,-117.078412,"Census Tract 101.07, San Diego County, California",265400,1811,4.7,3.61,3.77,10.2,2.7,1.3,21.3,34.1,21.8,4,1.1,16,2.1,31.6,31.8,14.9,58.4,41.6,50949,63712,0.0944229707344009
"5537","73",4595,32.56017,-117.071884,"Census Tract 101.09, San Diego County, California",313100,1226,5.3,3.53,4.26,0,1.6,7.4,48.1,41,0.9,0.9,0,4.5,2.9,16.7,40.9,20,62.5,37.5,60485,70622,0.0693311582381729
"5538","73",7298,32.572618,-117.088958,"Census Tract 101.10, San Diego County, California",281800,2090,4.7,3.34,3.98,4.7,9.6,2,19.4,32.2,9.8,18.1,2.4,9.5,8.3,30.2,33.3,14.4,52.2,47.8,44426,55966,0.0985645933014354
"5539","73",3072,32.56321,-117.065704,"Census Tract 101.11, San Diego County, California",344200,826,4.3,3.35,4.24,4.1,1.6,1.2,25.7,59.2,2.5,5.7,0,17.3,17.4,18.2,19.1,26.8,49,51,40078,47730,0.036319612590799
